conference,session_id,meeting_id,chunk_index,chunk_file,n_moves,threshold,similarity_method,n_possible_links,n_nonzero_links,total_link_weight,weighted_ldi,mean_nonzero_weight,forelink_weight_mean,backlink_weight_mean,cross_speaker_weight_ratio,late_minus_early_backlink,forelink_entropy,backlink_entropy,horizon_entropy,overall_link_entropy
2020NES,output_2020_11_05_NES_S6,output_2020_11_05_NES_S6__6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_28_39,3,2020NES/output_2020_11_05_NES_S6/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_28_39/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_28_39_chunk3.json,1.0,0.35,lsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020NES,output_2020_11_05_NES_S6,output_2020_11_05_NES_S6__6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43,1,2020NES/output_2020_11_05_NES_S6/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43_chunk1.json,11.0,0.35,lsa,55.0,2.0,0.7856589651936855,0.07142354229033504,0.39282948259684275,0.07142354229033504,0.07142354229033504,0.9098639738820881,0.1571317930387371,0.7845226519910353,0.4632871986566689,0.47323977729086947,1.7210496279385736
2020NES,output_2020_11_05_NES_S6,output_2020_11_05_NES_S6__6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43,2,2020NES/output_2020_11_05_NES_S6/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43_chunk2.json,26.0,0.35,lsa,325.0,1.0,0.07463257462088568,0.002870483639264834,0.07463257462088568,0.002870483639264834,0.002870483639264834,1.0,0.0,0.03403421867843075,0.06924802004965638,0.03403421867843075,0.13731645740651788
2020NES,output_2020_11_05_NES_S6,output_2020_11_05_NES_S6__6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43,3,2020NES/output_2020_11_05_NES_S6/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43/6_Theory_and_Expt_Zoom_Meeting_2020_11_05_10_48_43_chunk3.json,14.0,0.35,lsa,91.0,2.0,0.8041605891414705,0.0574400420815336,0.40208029457073524,0.0574400420815336,0.0574400420815336,0.8621055055525424,0.13865425424944755,0.8612359444046591,0.45136665249799424,0.40646739315409025,1.7190699900567437
2020NES,output_2020_11_06_NES_S1,output_2020_11_06_NES_S1__1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29,1,2020NES/output_2020_11_06_NES_S1/1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29/1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29_chunk1.json,19.0,0.35,lsa,171.0,10.0,1.627147875958062,0.08563936189252958,0.1627147875958062,0.08563936189252956,0.08563936189252956,0.7471992478341111,-0.03924488212120068,0.7958020054022842,1.4931000483059704,0.9098557841747498,3.1987578378830044
2020NES,output_2020_11_06_NES_S1,output_2020_11_06_NES_S1__1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29,2,2020NES/output_2020_11_06_NES_S1/1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29/1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29_chunk2.json,17.0,0.35,lsa,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020NES,output_2020_11_06_NES_S1,output_2020_11_06_NES_S1__1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29,3,2020NES/output_2020_11_06_NES_S1/1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29/1_CO2_DAC_2_Zoom_Meeting_2020_11_06_10_48_29_chunk3.json,10.0,0.35,lsa,45.0,2.0,1.3244863880866578,0.13244863880866578,0.6622431940433289,0.13244863880866578,0.13244863880866578,0.5357447585026656,0.22074773134777628,0.8340468749178286,1.066056553498124,0.7891153564115936,2.6892187848275464
2020NES,output_2020_11_06_NES_S1,output_2020_11_06_NES_S1__Zoom_Meeting_2020_11_06_10_17_47,1,2020NES/output_2020_11_06_NES_S1/Zoom_Meeting_2020_11_06_10_17_47/Zoom_Meeting_2020_11_06_10_17_47_chunk1.json,9.0,0.35,lsa,36.0,2.0,0.6498231551369761,0.07220257279299734,0.32491157756848804,0.07220257279299734,0.07220257279299734,1.0,0.19019624173338268,0.5573411775077888,0.5112083083991912,0.6712878379178752,1.739837323824855
2020NES,output_2020_11_06_NES_S1,output_2020_11_06_NES_S1__Zoom_Meeting_2020_11_06_10_17_47,2,2020NES/output_2020_11_06_NES_S1/Zoom_Meeting_2020_11_06_10_17_47/Zoom_Meeting_2020_11_06_10_17_47_chunk2.json,13.0,0.35,lsa,78.0,5.0,0.7054308379596742,0.05426391061228263,0.14108616759193485,0.05426391061228264,0.05426391061228264,1.0000000000000002,0.0943961862205473,0.8949562829785025,0.5088184522653837,0.4721695531737996,1.8759442884176858
2020NES,output_2020_11_06_NES_S1,output_2020_11_06_NES_S1__Zoom_Meeting_2020_11_06_10_17_47,3,2020NES/output_2020_11_06_NES_S1/Zoom_Meeting_2020_11_06_10_17_47/Zoom_Meeting_2020_11_06_10_17_47_chunk3.json,23.0,0.35,lsa,253.0,3.0,0.37189945935956437,0.016169541711285408,0.12396648645318813,0.016169541711285408,0.016169541711285408,0.20495929575278746,0.003978658645703143,0.17711238098907534,0.2967720153917005,0.17484586281636602,0.6487302591971419
2020NES,output_2020_11_06_NES_S1,output_2020_11_06_NES_S1__Zoom_Meeting_2020_11_06_10_17_47,4,2020NES/output_2020_11_06_NES_S1/Zoom_Meeting_2020_11_06_10_17_47/Zoom_Meeting_2020_11_06_10_17_47_chunk4.json,2.0,0.35,lsa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020NES,output_2020_11_06_NES_S10,output_2020_11_06_NES_S10__4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32,1,2020NES/output_2020_11_06_NES_S10/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk1.json,12.0,0.35,lsa,66.0,2.0,0.6921593044606492,0.05767994203838744,0.3460796522303246,0.05767994203838744,0.05767994203838744,1.0,-0.07322555231342855,0.4722786518038226,0.9912826249370725,0.43531546997940784,1.898876746720303
2020NES,output_2020_11_06_NES_S10,output_2020_11_06_NES_S10__4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32,2,2020NES/output_2020_11_06_NES_S10/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk2.json,14.0,0.35,lsa,91.0,1.0,0.07079980550407235,0.005057128964576596,0.07079980550407235,0.005057128964576596,0.005057128964576596,1.0,0.011799967584012057,0.09250257466515913,0.07306896590306161,0.04879364571081318,0.21436518627903392
2020NES,output_2020_11_06_NES_S10,output_2020_11_06_NES_S10__4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32,3,2020NES/output_2020_11_06_NES_S10/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_23_32_chunk3.json,13.0,0.35,lsa,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020NES,output_2020_11_06_NES_S10,output_2020_11_06_NES_S10__4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00,1,2020NES/output_2020_11_06_NES_S10/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk1.json,24.0,0.35,lsa,276.0,4.0,0.4431409022193109,0.018464204259137956,0.11078522555482773,0.018464204259137956,0.018464204259137956,0.944087698847862,0.03803307951287224,0.44094714131524104,0.18382715159565804,0.15763262945202972,0.7824069223629287
2020NES,output_2020_11_06_NES_S10,output_2020_11_06_NES_S10__4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00,2,2020NES/output_2020_11_06_NES_S10/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk2.json,33.0,0.35,lsa,528.0,1.0,0.22379469776106078,0.006781657507910933,0.22379469776106078,0.006781657507910933,0.006781657507910933,1.0,0.012433038764503378,0.09652223462610131,0.11187529316285565,0.06012657647901044,0.2685241042679674
2020NES,output_2020_11_06_NES_S10,output_2020_11_06_NES_S10__4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00,3,2020NES/output_2020_11_06_NES_S10/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00/4_frontiers_in_echem_Zoom_Meeting_2020_11_06_12_52_00_chunk3.json,34.0,0.35,lsa,561.0,3.0,1.978218279803413,0.05818289058245332,0.6594060932678043,0.05818289058245332,0.05818289058245332,0.5032539509585476,0.12217535320526807,0.9049114774183533,0.4738719383166883,0.502412053801408,1.8811954695364497
2020NES,output_2020_11_06_NES_S11,output_2020_11_06_NES_S11__5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53,1,2020NES/output_2020_11_06_NES_S11/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53_chunk1.json,21.0,0.35,lsa,210.0,1.0,0.16665484318884388,0.00793594491375447,0.16665484318884388,0.00793594491375447,0.00793594491375447,0.0,-0.020831855398605485,0.08353803336322804,0.18311196053698245,0.07253293884906684,0.33918293274927735
2020NES,output_2020_11_06_NES_S11,output_2020_11_06_NES_S11__5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53,2,2020NES/output_2020_11_06_NES_S11/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53_chunk2.json,28.0,0.35,lsa,378.0,2.0,0.19946456850855523,0.007123734589591258,0.09973228425427762,0.007123734589591258,0.007123734589591258,0.3311691413666178,0.01334080586225141,0.13414694979275843,0.0872209980246463,0.09090823514909992,0.31227618296650467
2020NES,output_2020_11_06_NES_S11,output_2020_11_06_NES_S11__5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53,3,2020NES/output_2020_11_06_NES_S11/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53_chunk3.json,19.0,0.35,lsa,171.0,4.0,0.14600047268019667,0.0076842354042208775,0.03650011817004917,0.0076842354042208775,0.0076842354042208775,1.0,0.016268492785895095,0.09568894269899482,0.15448046045210545,0.1297286514338606,0.37989805458496084
2020NES,output_2020_11_06_NES_S11,output_2020_11_06_NES_S11__5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53,4,2020NES/output_2020_11_06_NES_S11/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53_chunk4.json,31.0,0.35,lsa,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020NES,output_2020_11_06_NES_S11,output_2020_11_06_NES_S11__5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53,5,2020NES/output_2020_11_06_NES_S11/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53_chunk5.json,25.0,0.35,lsa,300.0,3.0,0.7550601414712346,0.030202405658849383,0.25168671382374486,0.030202405658849386,0.030202405658849386,1.0000000000000002,0.04719125884195217,0.4940924360785067,0.2234293506677552,0.3398205875925225,1.0573423743387844
2020NES,output_2020_11_06_NES_S11,output_2020_11_06_NES_S11__5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53,6,2020NES/output_2020_11_06_NES_S11/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53_chunk6.json,25.0,0.35,lsa,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020NES,output_2020_11_06_NES_S11,output_2020_11_06_NES_S11__5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53,7,2020NES/output_2020_11_06_NES_S11/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53/5_what_to_do_with_captured_carbon_Zoom_Meeting_2020_11_06_12_16_53_chunk7.json,5.0,0.35,lsa,10.0,2.0,0.5139313301072337,0.10278626602144673,0.25696566505361684,0.10278626602144673,0.10278626602144673,1.0,0.25696566505361684,1.2516096810872872,0.7586320108434517,0.7586320108434517,2.768873702774191
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_12_03,1,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_12_03/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_12_03_chunk1.json,51.0,0.35,lsa,1275.0,54.0,12.325044250028334,0.24166753431428106,0.2282415601857099,0.24166753431428106,0.24166753431428106,0.20961038999527998,0.5104112364574893,3.7216067275315017,2.517978879604425,2.3879991310850035,8.62758473822093
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_12_03,2,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_12_03/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_12_03_chunk2.json,2.0,0.35,lsa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34,1,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34_chunk1.json,15.0,0.35,lsa,105.0,1.0,0.7596538254077938,0.05064358836051959,0.7596538254077938,0.05064358836051959,0.05064358836051959,0.0,0.0,0.4954416289612734,0.4175167773206288,0.32120050800109556,1.2341589142829978
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34,2,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34_chunk2.json,18.0,0.35,lsa,153.0,1.0,0.025380732588452783,0.001410040699358488,0.025380732588452783,0.001410040699358488,0.001410040699358488,0.0,0.0,0.0255404109754708,0.023536207373541417,0.0191241352907382,0.06820075363975042
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34,3,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_22_34_chunk3.json,14.0,0.35,lsa,91.0,2.0,0.8336416873608556,0.05954583481148969,0.4168208436804278,0.05954583481148969,0.05954583481148969,1.0,0.16672833747217114,0.7091693028645766,0.4255670485283409,0.37964816160111015,1.5143845129940274
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48,1,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48_chunk1.json,17.0,0.35,lsa,136.0,2.0,0.04138612006264889,0.0024344776507440524,0.020693060031324446,0.0024344776507440524,0.0024344776507440524,1.0,0.004938390789843978,0.04232423785663611,0.03771773290178165,0.036286810693652714,0.11632878145207048
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48,2,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48_chunk2.json,19.0,0.35,lsa,171.0,5.0,0.24048615645292215,0.012657166129101166,0.04809723129058443,0.012657166129101166,0.012657166129101166,0.6715729433969561,0.020552241409321353,0.18718064516617483,0.18471348953777514,0.1839756051326042,0.5558697398365542
2020NES,output_2020_11_06_NES_S12,output_2020_11_06_NES_S12__6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48,3,2020NES/output_2020_11_06_NES_S12/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48/6_new_ideas_for_CO2_utilization_Zoom_Meeting_2020_11_06_10_49_48_chunk3.json,25.0,0.35,lsa,300.0,10.0,1.162830834693308,0.04651323338773232,0.1162830834693308,0.04651323338773232,0.04651323338773232,0.47302491456376755,0.09345175930679311,0.8357446678777543,0.5082778083944982,0.5856549111867446,1.9296773874589972
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,1,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk1.json,20.0,0.35,lsa,190.0,5.0,0.965279891165275,0.04826399455826375,0.193055978233055,0.04826399455826375,0.04826399455826375,0.8631269129324936,0.02285128120675841,0.4303084875489168,0.6711316102053162,0.5659202344582399,1.6673603322124728
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,2,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk2.json,33.0,0.35,lsa,528.0,4.0,0.3003797822839715,0.009102417644968833,0.07509494557099287,0.009102417644968832,0.009102417644968833,0.9999999999999998,-0.0030834949351243256,0.13133167733045853,0.15892657522019,0.09920767102576517,0.3894659235764137
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,3,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk3.json,16.0,0.35,lsa,120.0,4.0,0.3319566183844629,0.02074728864902893,0.08298915459611572,0.020747288649028927,0.02074728864902893,0.9175716528566978,0.02600138250232753,0.2378985023276976,0.2374787329578294,0.24449641773291939,0.7198736530184464
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,4,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk4.json,15.0,0.35,lsa,105.0,4.0,0.34770535569115923,0.023180357046077283,0.08692633892278981,0.023180357046077283,0.023180357046077283,1.0,0.02926844031571961,0.7931139785710806,0.2750287241285159,0.21552670193222706,1.2836694046318236
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,5,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk5.json,13.0,0.35,lsa,78.0,1.0,0.23208320638741214,0.01785255433749324,0.23208320638741214,0.01785255433749324,0.01785255433749324,1.0,0.07736106879580405,0.3928118025829815,0.15909389197904966,0.1377201402434243,0.6896258348054554
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,6,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk6.json,20.0,0.35,lsa,190.0,3.0,1.1742566084900299,0.0587128304245015,0.39141886949667665,0.05871283042450148,0.05871283042450148,0.08937612675125996,-0.16666666666666666,0.4414873538143399,1.078542523791766,0.37927298847939983,1.899302866085506
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,7,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk7.json,19.0,0.35,lsa,171.0,4.0,0.7405091298994734,0.03897416473155123,0.18512728247486834,0.03897416473155123,0.03897416473155123,0.7020898974415095,-3.280512385522422e-05,0.36397953663315835,0.6375369718948751,0.326338330805053,1.3278548393330865
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,8,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk8.json,36.0,0.35,lsa,630.0,5.0,2.434661999845582,0.0676294999957106,0.4869323999691164,0.0676294999957106,0.0676294999957106,0.3998850296658588,0.12611427157633182,1.3043974859690937,0.5712933883959195,0.5786662396590029,2.454357114024016
2020NES,output_2020_11_06_NES_S2,output_2020_11_06_NES_S2__2020_11_06_09_59_04,9,2020NES/output_2020_11_06_NES_S2/2020_11_06_09_59_04/2020_11_06_09_59_04_chunk9.json,14.0,0.35,lsa,91.0,2.0,0.8971154904772094,0.06407967789122924,0.4485577452386047,0.06407967789122924,0.06407967789122924,1.0,-0.08971154904772094,0.49431363675802165,0.8629707698207914,0.49609826800531,1.853382674584123
2020NES,output_2020_11_06_NES_S3,output_2020_11_06_NES_S3__2020_11_06_10_47_07,1,2020NES/output_2020_11_06_NES_S3/2020_11_06_10_47_07/2020_11_06_10_47_07_chunk1.json,22.0,0.35,lsa,231.0,2.0,0.14211617316383532,0.006459826052901605,0.07105808658191766,0.006459826052901605,0.006459826052901605,0.0,0.0074283115977007265,0.10138550213381523,0.10845362514018031,0.0635788180570805,0.27341794533107605
2020NES,output_2020_11_06_NES_S3,output_2020_11_06_NES_S3__2020_11_06_10_47_07,2,2020NES/output_2020_11_06_NES_S3/2020_11_06_10_47_07/2020_11_06_10_47_07_chunk2.json,31.0,0.35,lsa,465.0,2.0,0.44832442290662,0.014462078158278064,0.22416221145331,0.014462078158278064,0.014462078158278064,1.0,0.05975695515208672,0.19165125451673157,0.13230624704642605,0.17364851801950132,0.49760601958265893
2020NES,output_2020_11_06_NES_S3,output_2020_11_06_NES_S3__2020_11_06_10_47_07,3,2020NES/output_2020_11_06_NES_S3/2020_11_06_10_47_07/2020_11_06_10_47_07_chunk3.json,46.0,0.35,lsa,1035.0,40.0,9.7272310672646,0.2114615449405348,0.24318077668161503,0.21146154494053485,0.2114615449405348,0.8413940116789634,0.42282077921065075,3.0777128927700144,2.865546498353547,2.5897409682663324,8.533000359389893
2020NES,output_2020_11_06_NES_S3,output_2020_11_06_NES_S3__2020_11_06_10_47_07,4,2020NES/output_2020_11_06_NES_S3/2020_11_06_10_47_07/2020_11_06_10_47_07_chunk4.json,30.0,0.35,lsa,435.0,15.0,1.878277759879476,0.0626092586626492,0.1252185173252984,0.06260925866264919,0.06260925866264919,0.6196781209304065,-0.10655889185517256,0.5948430080390839,1.5878206016736087,0.5811054867029952,2.763769096415688
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_09_38,1,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_09_38/Zoom_Meeting_2020_11_06_10_09_38_chunk1.json,37.0,0.35,lsa,666.0,8.0,2.074952419144071,0.05607979511200192,0.2593690523930089,0.05607979511200192,0.05607979511200192,0.658477545877493,0.11448847938448667,0.9334335077790651,0.5905901006993182,0.5309839963857443,2.0550076048641275
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_09_38,2,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_09_38/Zoom_Meeting_2020_11_06_10_09_38_chunk2.json,16.0,0.35,lsa,120.0,2.0,0.4825379112047955,0.03015861945029972,0.24126895560239775,0.03015861945029972,0.03015861945029972,1.0,0.09355581068027215,0.6392110375008643,0.2178378702692092,0.23829767786039688,1.0953465856304703
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_09_38,3,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_09_38/Zoom_Meeting_2020_11_06_10_09_38_chunk3.json,22.0,0.35,lsa,231.0,5.0,1.2436475698524516,0.05652943499329326,0.2487295139704903,0.05652943499329326,0.05652943499329326,0.2715830743207201,-0.07723753974328479,0.6008833872330357,1.0813732802755094,0.4536924142078662,2.1359490817164115
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_09_38,4,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_09_38/Zoom_Meeting_2020_11_06_10_09_38_chunk4.json,7.0,0.35,lsa,21.0,4.0,1.0247028385035564,0.14638611978622235,0.2561757096258891,0.14638611978622235,0.14638611978622235,1.0,0.20494056770071128,1.6319172997861093,0.9815184381702597,1.4087667400395678,4.022202477995936
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_43_41,1,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_43_41/Zoom_Meeting_2020_11_06_10_43_41_chunk1.json,17.0,0.35,lsa,136.0,1.0,0.2392497899090095,0.014073517053471147,0.2392497899090095,0.014073517053471147,0.014073517053471147,1.0,0.0478499579818019,0.11805268772667606,0.1323821987680453,0.2771925588450768,0.5276274453397982
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_43_41,2,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_43_41/Zoom_Meeting_2020_11_06_10_43_41_chunk2.json,20.0,0.35,lsa,190.0,1.0,0.39022821894046916,0.01951141094702346,0.39022821894046916,0.01951141094702346,0.01951141094702346,0.0,0.07804564378809384,0.461203456523647,0.1577229339836092,0.15076851907502808,0.7696949095822843
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_43_41,3,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_43_41/Zoom_Meeting_2020_11_06_10_43_41_chunk3.json,21.0,0.35,lsa,210.0,4.0,0.4836589708117106,0.02303137956246241,0.12091474270292765,0.02303137956246241,0.02303137956246241,0.5156718336497623,0.024671942758180784,0.3036366871873691,0.38986196468915346,0.22902980156763203,0.9225284534441545
2020NES,output_2020_11_06_NES_S4,output_2020_11_06_NES_S4__Zoom_Meeting_2020_11_06_10_43_41,4,2020NES/output_2020_11_06_NES_S4/Zoom_Meeting_2020_11_06_10_43_41/Zoom_Meeting_2020_11_06_10_43_41_chunk4.json,23.0,0.35,lsa,253.0,2.0,0.41951264852891823,0.01823968037082253,0.20975632426445912,0.01823968037082253,0.01823968037082253,0.5255417122665452,0.04661251650321314,0.2966690104912294,0.19645445374908943,0.16481830573006892,0.6579417699703878
